City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Deputatskiy,RU,2022-09-29 16:29:28,69.3,139.9,14.02,97,100,0.58
294,Kawambwa,ZM,2022-09-29 16:29:29,-9.7915,29.0791,76.01,33,54,6.31
295,Xai-Xai,MZ,2022-09-29 16:29:30,-25.0519,33.6442,72.28,81,0,8.93
296,Mbini,GQ,2022-09-29 16:29:31,1.574,9.6134,78.51,80,100,5.73
297,Bodden Town,KY,2022-09-29 16:29:32,19.2833,-81.25,87.8,70,40,10.36
298,Crotone,IT,2022-09-29 16:29:33,39.0851,17.1178,76.95,60,0,14.97
299,Vardo,NO,2022-09-29 16:29:35,70.3705,31.1107,39.18,93,0,0.0
300,Bougouni,ML,2022-09-29 16:29:35,11.417,-7.479,86.14,58,40,5.99
301,Alvaraes,BR,2022-09-29 16:29:36,-3.2208,-64.8042,91.27,32,61,2.95
302,Sao Domingos,BR,2022-09-29 16:29:38,-13.3983,-46.3183,96.84,20,26,2.46
303,Praia Da Vitoria,PT,2022-09-29 16:29:39,38.7333,-27.0667,73.76,64,75,8.59
304,Isangel,VU,2022-09-29 16:29:39,-19.55,169.2667,73.56,80,100,9.55
305,Andenes,NO,2022-09-29 16:29:44,69.3143,16.1194,49.98,76,0,5.75
306,Valparaiso,CL,2022-09-29 16:29:45,-33.0393,-71.6273,60.01,92,100,4.61
307,Kefamenanu,ID,2022-09-29 16:29:46,-9.4467,124.4781,72.99,91,12,2.19
308,Narsaq,GL,2022-09-29 16:29:48,60.9167,-46.05,44.82,87,97,5.77
309,Jennings,US,2022-09-29 16:29:49,38.7192,-90.2604,65.05,60,0,8.05
310,Chernyshevskiy,RU,2022-09-29 16:29:50,63.0128,112.4714,24.28,80,100,3.02
311,Bangolo,CI,2022-09-29 16:29:51,7.0069,-7.475,75.85,93,99,2.44
312,Goderich,CA,2022-09-29 16:29:51,43.7501,-81.7165,57.52,58,2,6.91
313,Jardim,BR,2022-09-29 16:29:52,-21.4803,-56.1381,67.75,95,100,2.46
314,Bambous Virieux,MU,2022-09-29 16:29:53,-20.3428,57.7575,70.05,73,20,8.05
315,Taksimo,RU,2022-09-29 16:29:53,56.3444,114.8794,28.89,88,73,2.1
316,Sovetskiy,RU,2022-09-29 16:29:54,61.3614,63.5842,26.56,73,27,4.27
317,San Cosme Y Damian,PY,2022-09-29 16:30:55,-27.3167,-56.35,66.38,94,100,5.93
318,Tazovskiy,RU,2022-09-29 16:30:56,67.4667,78.7,33.35,67,100,8.77
319,Roald,NO,2022-09-29 16:30:56,62.5833,6.1333,57.16,76,0,2.3
320,Moose Factory,CA,2022-09-29 16:30:57,51.2585,-80.6094,55.4,58,75,13.8
321,Shimoda,JP,2022-09-29 16:30:58,34.6667,138.95,66.11,90,100,15.23
322,Stephenville Crossing,CA,2022-09-29 16:30:58,48.5,-58.4318,51.93,93,100,11.5
323,Dumai,ID,2022-09-29 16:30:59,1.6833,101.45,74.23,98,100,2.84
324,Hanko,FI,2022-09-29 16:28:17,59.8333,22.95,45.05,81,100,7.14
325,Vawkavysk,BY,2022-09-29 16:31:01,53.1561,24.4513,48.06,73,100,5.44
326,Port Hedland,AU,2022-09-29 16:31:02,-20.3167,118.5667,73.45,73,100,8.05
327,Hailar,CN,2022-09-29 16:31:03,49.2,119.7,41.4,62,81,7.38
328,Garowe,SO,2022-09-29 16:31:04,8.4054,48.4845,81.23,55,42,20.42
329,Port-Cartier,CA,2022-09-29 16:31:04,50.0334,-66.8654,56.75,44,19,7.05
330,Burgersdorp,ZA,2022-09-29 16:31:05,-30.9977,26.3286,76.71,26,59,10.36
331,Mayumba,GA,2022-09-29 16:31:06,-3.432,10.6554,76.24,83,46,7.09
332,Laguna,US,2022-09-29 16:31:07,38.421,-121.4238,75.09,78,0,5.75
333,Benguela,AO,2022-09-29 16:31:08,-12.5763,13.4055,74.64,80,59,5.19
334,Muisne,EC,2022-09-29 16:31:09,0.6,-80.0333,77.63,75,94,11.72
335,Bubaque,GW,2022-09-29 16:31:10,11.2833,-15.8333,80.42,79,82,8.84
336,Ginir,ET,2022-09-29 16:31:10,7.1333,40.7,59.77,82,67,5.01
337,Salto,UY,2022-09-29 16:27:33,-31.3833,-57.9667,66.36,52,40,14.0
338,Kutoarjo,ID,2022-09-29 16:31:12,-7.7169,109.9128,75.22,87,91,3.94
339,Gaogou,CN,2022-09-29 16:31:12,34.0175,119.1886,62.56,91,0,6.62
340,Flinders,AU,2022-09-29 16:31:13,-34.5833,150.8552,56.48,89,95,5.99
341,Diofior,SN,2022-09-29 16:31:15,14.1833,-16.6667,86.61,65,67,12.57
342,San Borja,BO,2022-09-29 16:31:16,-14.8167,-66.85,65.62,87,100,6.53
343,Naryan-Mar,RU,2022-09-29 16:31:17,67.6713,53.087,28.54,76,4,8.21
344,Padang,ID,2022-09-29 16:31:17,-0.9492,100.3543,77.43,83,100,4.03
345,Wanning,CN,2022-09-29 16:31:18,18.8003,110.3967,79.02,89,100,8.41
346,Colares,PT,2022-09-29 16:31:19,38.7992,-9.4469,69.98,85,40,21.0
347,Itabera,BR,2022-09-29 16:31:20,-23.8619,-49.1372,62.92,74,100,14.63
348,Ilam,NP,2022-09-29 16:31:21,26.9167,87.9167,67.03,89,18,4.09
349,Trinidad,BO,2022-09-29 16:31:23,-14.8333,-64.9,69.78,68,100,20.71
350,Thunder Bay,CA,2022-09-29 16:31:24,48.4001,-89.3168,53.58,62,75,2.3
351,Fort Nelson,CA,2022-09-29 16:31:24,58.8053,-122.7002,47.79,66,40,8.05
352,Broome,US,2022-09-29 16:31:25,42.2506,-75.833,56.7,70,100,12.66
353,Ikalamavony,MG,2022-09-29 16:31:26,-21.15,46.5833,63.0,61,0,8.03
354,Kushima,JP,2022-09-29 16:31:28,31.4583,131.2333,71.31,93,40,4.59
355,Shingu,JP,2022-09-29 16:31:28,33.7333,135.9833,68.58,91,89,3.22
356,Chimoio,MZ,2022-09-29 16:31:29,-19.1164,33.4833,75.06,43,20,9.22
357,Poum,NC,2022-09-29 16:31:30,-20.2333,164.0167,77.14,79,97,16.84
358,Nabire,ID,2022-09-29 16:31:32,-3.3667,135.4833,74.3,91,100,3.0
359,Abnub,EG,2022-09-29 16:31:33,27.2696,31.1511,102.42,18,0,22.5
360,Fortuna,US,2022-09-29 16:31:34,40.5982,-124.1573,58.93,91,0,6.08
361,Tuatapere,NZ,2022-09-29 16:31:34,-46.1333,167.6833,35.31,83,33,2.75
362,Tieli,CN,2022-09-29 16:32:37,46.95,128.05,53.33,87,35,5.44
363,Sipkovica,MK,2022-09-29 16:32:38,42.035,20.9156,53.28,82,78,4.29
364,Kilrush,IE,2022-09-29 16:32:39,52.6397,-9.4833,58.75,76,40,9.24
365,Opuwo,NA,2022-09-29 16:32:40,-18.0607,13.84,81.32,20,52,12.3
366,Rio Gallegos,AR,2022-09-29 16:32:40,-51.6226,-69.2181,51.85,62,0,5.75
367,Bonavista,CA,2022-09-29 16:32:41,48.6499,-53.1147,58.14,84,100,4.05
368,Staryy Nadym,RU,2022-09-29 16:32:42,65.6118,72.6842,28.49,86,40,7.58
369,Ndjole,GA,2022-09-29 16:32:42,-0.1783,10.7649,79.59,80,71,2.53
370,Rapid Valley,US,2022-09-29 16:32:43,44.0625,-103.1463,80.64,28,0,5.75
371,Camocim,BR,2022-09-29 16:32:43,-2.9022,-40.8411,89.62,51,80,14.58
372,Kununurra,AU,2022-09-29 16:32:44,-15.7667,128.7333,78.78,73,40,5.75
373,Amga,RU,2022-09-29 16:32:45,60.8953,131.9608,26.13,76,85,1.72
374,Norman Wells,CA,2022-09-29 16:32:46,65.282,-126.8329,41.04,75,40,11.5
375,Mishan,CN,2022-09-29 16:32:47,45.55,131.8833,53.78,86,4,6.62
376,Maarianhamina,AX,2022-09-29 16:32:48,60.0973,19.9348,44.46,93,100,9.22
377,San Pedro Buenavista,MX,2022-09-29 16:32:48,16.0833,-93.1167,76.78,73,77,5.37
378,Urdoma,RU,2022-09-29 16:32:50,61.7533,48.5442,35.38,68,100,10.65
379,Kuna,US,2022-09-29 16:28:03,43.4918,-116.4201,66.76,46,0,10.36
380,Nirgua,VE,2022-09-29 16:32:51,10.1553,-68.5663,76.78,80,98,1.66
381,Arman,RU,2022-09-29 16:32:53,59.7,150.1667,39.02,92,100,5.39
382,Klyuchi,RU,2022-09-29 16:32:53,52.2667,79.1667,29.01,68,77,7.76
383,Hay River,CA,2022-09-29 16:32:54,60.8156,-115.7999,40.98,70,40,8.05
384,Homer,US,2022-09-29 16:32:54,59.6425,-151.5483,48.79,93,100,4.0
385,Riyadh,SA,2022-09-29 16:28:39,24.6877,46.7219,91.54,11,0,8.23
386,Quincy,US,2022-09-29 16:30:42,42.2529,-71.0023,67.37,62,20,8.05
387,Todos Santos,MX,2022-09-29 16:32:58,23.45,-110.2167,89.31,85,0,5.32
388,Makoshyne,UA,2022-09-29 16:32:59,51.46,32.3396,52.97,74,74,8.37
389,Lucapa,AO,2022-09-29 16:33:00,-8.4192,20.7447,72.23,63,49,4.09
390,El Bagre,CO,2022-09-29 16:33:00,7.5927,-74.8086,92.34,47,85,2.57
391,Kolpashevo,RU,2022-09-29 16:33:01,58.3131,82.9089,33.28,98,100,11.27
392,Kudahuvadhoo,MV,2022-09-29 16:33:02,2.6708,72.8944,79.16,80,94,22.41
393,Scarborough,GB,2022-09-29 16:30:57,54.2797,-0.4044,58.57,83,57,4.0
394,Fort Saint James,CA,2022-09-29 16:33:05,54.4333,-124.25,58.82,61,34,2.55
395,Labuhan,ID,2022-09-29 16:33:05,-6.8844,112.2051,79.36,76,89,5.01
396,Kavieng,PG,2022-09-29 16:33:07,-2.5744,150.7967,81.82,76,97,14.67
397,Jyvaskyla,FI,2022-09-29 16:33:08,62.2415,25.7209,41.34,94,100,5.75
398,Saint Anthony,US,2022-09-29 16:33:08,45.0205,-93.218,62.35,51,0,13.8
399,Acarau,BR,2022-09-29 16:33:09,-2.8856,-40.12,87.58,56,87,18.45
400,Bengkulu,ID,2022-09-29 16:33:10,-3.8004,102.2655,75.42,91,76,5.91
401,Pindobacu,BR,2022-09-29 16:33:11,-10.7417,-40.3608,91.78,23,76,7.96
402,Nizhniy Tsasuchey,RU,2022-09-29 16:33:13,50.5167,115.1333,44.06,56,97,6.69
403,Bergama,TR,2022-09-29 16:33:14,39.1207,27.1805,71.6,75,0,6.26
404,Naze,JP,2022-09-29 16:33:15,28.3667,129.4833,74.32,78,5,8.25
405,Shiyan,CN,2022-09-29 16:33:17,32.6475,110.7781,70.02,49,96,2.77
406,Westport,US,2022-09-29 16:34:18,41.1415,-73.3579,66.42,59,75,10.36
407,Marsh Harbour,BS,2022-09-29 16:34:19,26.5412,-77.0636,83.55,75,100,26.13
408,Nisia Floresta,BR,2022-09-29 16:34:20,-6.0911,-35.2086,86.81,57,71,12.8
409,Vanimo,PG,2022-09-29 16:34:22,-2.6741,141.3028,76.6,91,88,5.37
410,Samarai,PG,2022-09-29 16:34:23,-10.6167,150.6667,80.83,81,8,8.7
411,Omsukchan,RU,2022-09-29 16:34:25,62.5333,155.8,28.87,97,100,5.28
412,Ishigaki,JP,2022-09-29 16:34:26,24.3448,124.1572,77.13,94,5,1.14
413,Honningsvag,NO,2022-09-29 16:34:28,70.9821,25.9704,47.95,66,0,13.8
414,Agadez,NE,2022-09-29 16:34:29,19.75,10.25,98.02,10,67,7.96
415,Lazaro Cardenas,MX,2022-09-29 16:30:55,17.9583,-102.2,82.2,74,62,2.15
416,Iracoubo,GF,2022-09-29 16:34:30,5.4802,-53.2011,85.32,70,14,14.09
417,Sioux Lookout,CA,2022-09-29 16:34:31,50.1001,-91.917,55.47,54,40,9.22
418,Constitucion,CL,2022-09-29 16:34:32,-35.3333,-72.4167,59.85,73,19,6.69
419,Birin,NP,2022-09-29 16:34:33,26.8865,88.0718,62.01,89,12,3.85
420,Coronado,US,2022-09-29 16:30:31,32.6859,-117.1831,90.25,98,100,6.91
421,Guatire,VE,2022-09-29 16:34:34,10.4762,-66.5427,78.66,87,100,1.32
422,Viesca,MX,2022-09-29 16:34:38,25.35,-102.8,72.99,41,7,4.0
423,Udachnyy,RU,2022-09-29 16:34:38,66.4167,112.4,23.45,73,100,10.29
424,Lompoc,US,2022-09-29 16:34:39,34.6391,-120.4579,66.85,57,37,7.4
425,Nagato,JP,2022-09-29 16:34:39,34.3833,131.2,69.04,82,0,3.71
426,Ixtapa,MX,2022-09-29 16:34:40,20.7,-105.2,85.23,74,40,3.0
427,Kisangani,CD,2022-09-29 16:34:41,0.5167,25.2,71.82,93,70,1.83
428,Rocha,UY,2022-09-29 16:34:42,-34.4833,-54.3333,60.48,51,64,10.71
429,Quatre Cocos,MU,2022-09-29 16:34:43,-20.2078,57.7625,69.91,70,8,14.81
430,Dharchula,IN,2022-09-29 16:34:45,29.85,80.5333,64.4,84,8,4.72
431,Pimenta Bueno,BR,2022-09-29 16:34:46,-11.6725,-61.1936,88.97,51,99,4.76
432,Leh,IN,2022-09-29 16:34:46,34.1667,77.5833,50.14,49,49,3.8
433,Sindor,RU,2022-09-29 16:34:48,62.8629,51.8905,30.88,64,0,8.3
434,Pio Xii,BR,2022-09-29 16:34:49,-3.8325,-45.1525,100.67,26,44,4.76
435,Bogorodskoye,RU,2022-09-29 16:34:49,56.55,37.8833,48.78,86,87,4.85
436,Bridgetown,BB,2022-09-29 16:34:50,13.1,-59.6167,80.92,94,75,32.21
437,Eyrarbakki,IS,2022-09-29 16:34:51,63.863,-21.1481,50.05,93,100,17.05
438,Basoko,CD,2022-09-29 16:34:52,1.2391,23.616,74.23,84,54,2.42
439,Doctor Arroyo,MX,2022-09-29 16:34:53,23.6667,-100.1833,63.61,53,61,0.96
440,Sorgun,TR,2022-09-29 16:34:54,39.8101,35.186,68.86,42,60,4.29
441,Lata,PT,2022-09-29 16:34:55,40.1629,-8.3327,65.91,65,56,13.04
442,Vestmannaeyjar,IS,2022-09-29 16:34:56,63.4427,-20.2734,49.19,100,100,33.38
443,Karagaylinskiy,RU,2022-09-29 16:34:56,54.172,86.5521,26.35,76,89,9.93
444,Acajutla,SV,2022-09-29 16:34:57,13.5928,-89.8275,84.29,67,70,3.44
445,Ventspils,LV,2022-09-29 16:34:58,57.3894,21.5606,48.13,93,0,0.0
446,Ifakara,TZ,2022-09-29 16:35:01,-8.1333,36.6833,81.16,34,100,3.87
447,Port Hawkesbury,CA,2022-09-29 16:35:02,45.6169,-61.3485,62.91,85,75,9.22
448,Srednekolymsk,RU,2022-09-29 16:35:03,67.45,153.6833,24.26,70,21,8.55
449,Sabha,LY,2022-09-29 16:35:04,27.0377,14.4283,95.23,10,8,7.54
450,Dzhebariki-Khaya,RU,2022-09-29 16:35:05,62.2167,135.8,25.54,95,99,2.1
451,Tual,ID,2022-09-29 16:35:06,-5.6667,132.75,82.56,74,100,7.47
452,Ishinomaki,JP,2022-09-29 16:36:07,38.4167,141.3,64.67,85,2,1.25
453,Mamallapuram,IN,2022-09-29 16:36:08,12.6264,80.1722,87.85,65,100,6.04
454,Altay,CN,2022-09-29 16:36:09,47.8667,88.1167,37.53,72,100,5.97
455,Espanola,US,2022-09-29 16:36:10,35.9911,-106.0806,74.14,40,92,1.01
456,Angul,IN,2022-09-29 16:36:11,20.85,85.1,78.12,89,40,3.98
457,Vila,PT,2022-09-29 16:36:12,42.0304,-8.1588,52.68,84,92,7.61
458,Calvinia,ZA,2022-09-29 16:36:13,-31.4707,19.776,69.28,20,71,4.94
459,Traunstein,DE,2022-09-29 16:36:14,47.8833,12.65,52.25,95,100,2.95
460,Namwala,ZM,2022-09-29 16:36:14,-15.7504,26.4384,81.14,24,0,5.82
461,Black River,JM,2022-09-29 16:36:15,18.0264,-77.8487,84.88,70,90,5.55
462,Berlevag,NO,2022-09-29 16:36:16,70.8578,29.0864,44.55,65,0,10.36
463,Sistranda,NO,2022-09-29 16:36:17,63.7256,8.834,53.56,72,34,3.87
464,Santiago Tuxtla,MX,2022-09-29 16:36:17,18.4667,-95.3,74.84,83,97,13.82
465,Stokmarknes,NO,2022-09-29 16:36:20,68.5646,14.9108,51.76,71,0,5.75
466,Ekhabi,RU,2022-09-29 16:36:21,53.5102,142.9671,38.17,70,61,10.09
467,Burns Lake,CA,2022-09-29 16:36:22,54.2331,-125.7533,49.42,69,16,1.97
468,Gorontalo,ID,2022-09-29 16:36:23,0.5412,123.0595,75.0,95,30,1.92
469,Chama,CH,2022-09-29 16:36:24,47.1821,8.4636,52.16,95,75,0.0
470,Raahe,FI,2022-09-29 16:36:25,64.6833,24.4833,44.69,78,100,10.74
471,Chapleau,CA,2022-09-29 16:36:25,47.8405,-83.4034,50.09,71,0,9.22
472,Port Lincoln,AU,2022-09-29 16:36:26,-34.7333,135.8667,52.65,81,97,11.5
473,Brooks,CA,2022-09-29 16:36:27,50.5834,-111.8851,60.78,48,100,9.22
474,Granville,AU,2022-09-29 16:36:28,-33.8333,151.0167,59.47,84,75,25.32
475,Ust-Barguzin,RU,2022-09-29 16:36:28,53.45,108.9833,37.71,79,40,5.17
476,Santa Isabel Do Rio Negro,BR,2022-09-29 16:36:29,-0.4139,-65.0192,99.9,31,69,4.52
477,Charlestown,AU,2022-09-29 16:36:30,-32.95,151.6667,59.86,93,98,11.01
478,Neiafu,TO,2022-09-29 16:36:31,-18.65,-173.9833,74.08,78,75,5.75
479,Ostersund,SE,2022-09-29 16:36:31,63.1792,14.6357,44.62,93,0,5.99
480,Arteaga,MX,2022-09-29 16:36:32,18.4667,-102.4167,70.27,82,85,1.77
481,Stornoway,GB,2022-09-29 16:36:33,58.2093,-6.3865,53.56,79,75,10.36
482,Alappuzha,IN,2022-09-29 16:36:33,9.49,76.3264,78.35,87,100,8.14
483,Tungor,RU,2022-09-29 16:36:35,53.3808,142.9564,37.87,69,63,9.04
484,Sulecin,PL,2022-09-29 16:36:36,52.4443,15.1168,51.89,65,36,0.85
485,Oktyabrskiy,RU,2022-09-29 16:36:37,54.4815,53.471,42.62,92,100,10.2
486,Paratinga,BR,2022-09-29 16:36:37,-12.6906,-43.1842,99.91,16,21,3.18
487,Tomatlan,MX,2022-09-29 16:36:39,19.9333,-105.25,86.04,68,70,3.71
488,Hetauda,NP,2022-09-29 16:36:40,27.4284,85.0322,79.95,89,36,3.8
489,Hirara,JP,2022-09-29 16:36:40,24.8,125.2833,81.75,73,9,5.68
490,Mahon,ES,2022-09-29 16:36:41,39.8885,4.2658,72.16,53,0,6.91
491,Yerbogachen,RU,2022-09-29 16:36:42,61.2767,108.0108,24.12,75,21,3.02
492,Paralimni,CY,2022-09-29 16:36:42,35.0375,33.9833,85.12,89,0,1.01
493,Inuvik,CA,2022-09-29 16:31:48,68.3499,-133.7218,31.06,86,20,10.36
494,Diamantino,BR,2022-09-29 16:32:33,-14.4086,-56.4461,85.15,59,98,7.58
495,Carbonia,IT,2022-09-29 16:36:44,39.1672,8.5222,74.35,79,90,12.64
496,Sochi,RU,2022-09-29 16:33:21,43.6,39.7303,71.69,74,0,7.2
497,Zhezkazgan,KZ,2022-09-29 16:36:45,47.8043,67.7144,35.58,32,0,13.42
498,Jha Jha,IN,2022-09-29 16:36:46,24.7667,86.3667,81.14,77,61,3.02
499,Sola,VU,2022-09-29 16:37:47,-13.8833,167.55,79.93,66,95,14.52
500,Taonan,CN,2022-09-29 16:37:47,45.3333,122.7833,56.82,42,21,9.93
501,Amapa,BR,2022-09-29 16:37:49,1.0,-52.0,98.96,27,7,5.08
502,Port Moresby,PG,2022-09-29 16:37:50,-9.4431,147.1797,76.42,94,40,3.44
503,Bardejov,SK,2022-09-29 16:37:50,49.2918,21.2727,52.27,96,100,2.08
504,Saint-Louis,SN,2022-09-29 16:37:53,16.3333,-15.0,101.84,34,100,11.9
505,Nichinan,JP,2022-09-29 16:37:53,31.6,131.3667,73.0,86,43,6.08
506,Piacabucu,BR,2022-09-29 16:37:55,-10.4056,-36.4344,80.89,61,44,9.06
507,Omboue,GA,2022-09-29 16:37:56,-1.5746,9.2618,77.47,77,68,7.29
508,Kumluca,TR,2022-09-29 16:37:57,36.3703,30.2869,77.74,72,17,1.59
509,Oistins,BB,2022-09-29 16:37:57,13.0667,-59.5333,80.51,94,75,32.21
510,Banfora,BF,2022-09-29 16:37:59,10.6333,-4.7667,82.42,72,53,5.08
511,Mangualde,PT,2022-09-29 16:37:59,40.6043,-7.7612,64.81,50,78,10.83
512,Cabinda,AO,2022-09-29 16:38:00,-5.55,12.2,80.74,74,75,5.75
513,Saint-Denis,FR,2022-09-29 16:38:00,48.9167,2.3333,60.35,63,0,9.22
514,Waycross,US,2022-09-29 16:38:02,31.2136,-82.354,69.85,55,75,23.02
515,Afua,BR,2022-09-29 16:38:03,-0.1567,-50.3867,89.56,53,48,7.94
516,Novyy Urengoy,RU,2022-09-29 16:38:04,66.0833,76.6333,30.04,83,54,6.53
517,Nanortalik,GL,2022-09-29 16:38:04,60.1432,-45.2371,41.14,95,100,13.53
518,Bismarck,US,2022-09-29 16:37:03,46.8083,-100.7837,65.86,50,0,9.22
519,Nampa,US,2022-09-29 16:36:10,43.5407,-116.5635,67.71,45,10,5.75
520,Marapanim,BR,2022-09-29 16:38:06,-0.7175,-47.6997,86.85,60,52,7.99
521,Fallon,US,2022-09-29 16:38:07,39.4735,-118.7774,68.45,35,20,3.44
522,Gura Teghii,RO,2022-09-29 16:38:08,45.4833,26.4167,57.69,64,96,2.55
523,Cabedelo,BR,2022-09-29 16:38:09,-6.9811,-34.8339,84.87,65,80,13.58
524,Ussel,FR,2022-09-29 16:38:10,45.55,2.3167,48.07,87,100,1.74
525,Lavrentiya,RU,2022-09-29 16:38:13,65.5833,-171.0,35.85,74,100,14.36
526,Peruibe,BR,2022-09-29 16:38:14,-24.32,-46.9983,65.05,79,100,6.53
527,Havoysund,NO,2022-09-29 16:38:15,70.9963,24.6622,48.43,74,32,13.31
528,Bhimunipatnam,IN,2022-09-29 16:38:16,17.8833,83.4333,80.11,78,100,3.02
529,Tiznit,MA,2022-09-29 16:38:18,29.5833,-9.5,67.46,62,0,11.65
530,Sitka,US,2022-09-29 16:38:18,57.0531,-135.33,57.09,94,100,8.05
531,Ruidoso,US,2022-09-29 16:38:19,33.3317,-105.673,68.05,36,33,11.5
532,Usinsk,RU,2022-09-29 16:38:20,65.9939,57.5281,28.71,75,16,6.89
533,Develi,TR,2022-09-29 16:38:21,38.3906,35.4922,63.75,49,21,4.94
534,Porosozero,RU,2022-09-29 16:38:21,62.7191,32.727,35.44,97,100,7.52
535,Rangapara,IN,2022-09-29 16:38:22,26.8167,92.65,76.57,88,62,3.78
536,Mareeba,AU,2022-09-29 16:38:23,-17.0,145.4333,66.43,87,23,1.92
537,Sehithwa,BW,2022-09-29 16:38:23,-20.4667,22.7167,82.33,19,22,7.61
538,Belmonte,BR,2022-09-29 16:38:24,-15.8631,-38.8828,81.12,61,8,10.89
539,Cham,DE,2022-09-29 16:38:25,49.245,12.6825,50.81,83,100,2.15
540,Ahuimanu,US,2022-09-29 16:38:25,21.4447,-157.8378,78.51,75,0,5.75
541,Honiara,SB,2022-09-29 16:38:26,-9.4333,159.95,76.64,83,39,2.98
542,Evensk,RU,2022-09-29 16:38:27,61.95,159.2333,34.88,97,100,20.02
543,Sabang,ID,2022-09-29 16:38:28,5.8933,95.3214,78.87,84,100,24.74
544,Nouakchott,MR,2022-09-29 16:38:29,18.0858,-15.9785,107.53,57,73,11.45
545,Ozu,JP,2022-09-29 16:38:30,33.5,132.55,67.82,93,0,3.0
546,Yar-Sale,RU,2022-09-29 16:35:51,66.8333,70.8333,32.58,68,99,4.47
547,Sao Felix Do Xingu,BR,2022-09-29 16:38:31,-6.6447,-51.995,103.15,18,44,1.72
548,Vila Velha,BR,2022-09-29 16:38:31,-20.3297,-40.2925,73.35,90,75,12.66
549,Vestmanna,FO,2022-09-29 16:39:32,62.1564,-7.1664,45.52,87,100,11.5
550,Semey,KZ,2022-09-29 16:39:33,50.4111,80.2275,26.82,86,0,8.95
551,Gazli,UZ,2022-09-29 16:39:34,40.1333,63.45,70.63,20,67,17.9
552,Oranjestad,AW,2022-09-29 16:38:53,12.524,-70.027,85.95,74,40,5.75
553,Agucadoura,PT,2022-09-29 16:39:35,41.4318,-8.7804,67.32,76,23,21.52
554,Lae,PG,2022-09-29 16:39:35,-6.7221,146.9847,74.57,78,92,5.26
555,Panama City,PA,2022-09-29 16:35:15,8.9936,-79.5197,89.29,79,40,6.91
556,Karpathos,GR,2022-09-29 16:39:37,35.507,27.2132,78.76,78,0,6.91
557,Pipri,IN,2022-09-29 16:39:38,19.8,75.5333,76.59,75,37,6.93
558,Asfi,MA,2022-09-29 16:39:39,32.2994,-9.2372,71.2,65,17,20.13
559,Dillon,US,2022-09-29 16:39:40,34.4166,-79.3712,66.54,59,100,19.35
560,Mabaruma,GY,2022-09-29 16:39:40,8.2,-59.7833,93.16,46,96,3.65
561,Itoman,JP,2022-09-29 16:39:41,26.1247,127.6694,78.82,83,4,3.44
562,Zhengjiatun,CN,2022-09-29 16:39:41,43.5064,123.5064,63.88,72,36,15.46
563,Traunreut,DE,2022-09-29 16:39:42,47.9627,12.5923,53.19,92,100,3.53
564,Maningrida,AU,2022-09-29 16:39:43,-12.0667,134.2667,77.23,76,50,9.4
565,Entebbe,UG,2022-09-29 16:39:43,0.0644,32.4469,75.52,73,20,2.3
566,Batticaloa,LK,2022-09-29 16:39:44,7.7102,81.6924,82.18,72,39,8.21
567,Zarinsk,RU,2022-09-29 16:39:45,53.7074,84.9493,29.28,73,95,8.48
568,Lakefield,US,2022-09-29 16:39:46,43.6775,-95.1717,61.84,53,0,14.97
569,Groa,NO,2022-09-29 16:39:46,62.65,8.7167,52.95,74,90,2.48
570,Husavik,IS,2022-09-29 16:39:47,66.0449,-17.3389,47.66,76,99,6.55
571,Tapes,BR,2022-09-29 16:39:48,-30.6733,-51.3958,63.7,56,92,11.56
572,Kupang,ID,2022-09-29 16:39:49,-10.1667,123.5833,79.65,80,48,5.48
573,Fare,PF,2022-09-29 16:39:50,-16.7,-151.0167,77.85,74,71,15.93
574,Carlsbad,US,2022-09-29 16:35:52,33.1581,-117.3506,94.35,98,100,3.44
575,Sorong,ID,2022-09-29 16:39:51,-0.8833,131.25,77.74,86,99,6.73
576,Mitsamiouli,KM,2022-09-29 16:39:52,-11.3847,43.2844,75.76,72,95,2.15
577,Vilsbiburg,DE,2022-09-29 16:39:53,48.45,12.35,51.08,92,100,3.87
578,Petropavlovsk-Kamchatskiy,RU,2022-09-29 16:39:54,53.0452,158.6483,39.79,100,20,13.42
579,Miles City,US,2022-09-29 16:39:55,46.4083,-105.8406,63.57,48,0,3.44
580,Sakaraha,MG,2022-09-29 16:39:56,-22.9,44.5333,69.3,44,0,2.62
581,Tiarei,PF,2022-09-29 16:39:57,-17.5333,-149.3333,75.22,74,15,12.26
582,Nome,US,2022-09-29 16:38:13,64.5011,-165.4064,41.07,82,100,11.5
583,Penha,BR,2022-09-29 16:39:58,-26.7694,-48.6458,67.87,60,75,12.66
584,Puerto Colombia,CO,2022-09-29 16:36:59,10.9878,-74.9547,86.09,72,100,8.84
585,Kampot,KH,2022-09-29 16:39:59,10.6167,104.1833,80.65,87,93,4.92
586,Lipari,IT,2022-09-29 16:40:00,38.4674,14.954,78.12,62,20,7.65
587,Kirksville,US,2022-09-29 16:40:01,40.1948,-92.5833,63.82,55,0,11.5
588,Durban,ZA,2022-09-29 16:40:01,-29.8579,31.0292,71.92,90,29,10.0
589,San Quintin,MX,2022-09-29 16:37:12,30.4833,-115.95,74.95,71,0,5.57
590,Oktyabrskoye,RU,2022-09-29 16:40:03,43.0645,44.7417,60.94,72,40,4.47
